Fold,Model,Config,Label,Threshold,TP,TN,FP,FN,Bal.Acc,MCC,F1,ROC_AUC,PR_AUC,Precision,Sensitivity,Specificity
3,SVM,SVM_C=1,meta_spicy,0.3,128,659,134,87,0.713,0.398,0.537,0.791,0.522,0.489,0.595,0.831
3,SVM,SVM_C=1,meta_animal_musk,0.3,73,757,92,86,0.675,0.346,0.451,0.768,0.465,0.442,0.459,0.892
3,SVM,SVM_C=1,meta_earthy,0.4,97,736,84,91,0.707,0.42,0.526,0.789,0.523,0.536,0.516,0.898
3,SVM,SVM_C=1,meta_citrus,0.35,53,847,55,53,0.72,0.435,0.495,0.868,0.482,0.491,0.5,0.939
3,SVM,SVM_C=1,meta_chemical,0.4,343,363,210,92,0.711,0.42,0.694,0.768,0.714,0.62,0.789,0.634
3,SVM,SVM_C=1,meta_gourmand,0.4,161,645,106,96,0.743,0.479,0.615,0.841,0.624,0.603,0.626,0.859
3,SVM,SVM_C=1,meta_powdery_amber,0.35,117,682,124,85,0.713,0.399,0.528,0.831,0.509,0.485,0.579,0.846
3,SVM,SVM_C=10,meta_floral,0.25,205,586,168,49,0.792,0.525,0.654,0.871,0.695,0.55,0.807,0.777
3,SVM,SVM_C=10,meta_fruity,0.45,342,426,135,105,0.762,0.522,0.74,0.836,0.804,0.717,0.765,0.759
3,SVM,SVM_C=10,meta_sweet,0.35,285,375,252,96,0.673,0.336,0.621,0.741,0.643,0.531,0.748,0.598
3,SVM,SVM_C=10,meta_woody,0.25,144,618,179,67,0.729,0.399,0.539,0.796,0.506,0.446,0.682,0.775
3,SVM,SVM_C=10,meta_green,0.35,376,305,232,95,0.683,0.374,0.697,0.773,0.753,0.618,0.798,0.568
3,SVM,SVM_C=10,meta_spicy,0.3,122,664,129,93,0.702,0.383,0.524,0.781,0.527,0.486,0.567,0.837
3,SVM,SVM_C=10,meta_animal_musk,0.25,74,733,116,85,0.664,0.306,0.424,0.739,0.416,0.389,0.465,0.863
3,SVM,SVM_C=10,meta_earthy,0.25,120,655,165,68,0.719,0.378,0.507,0.778,0.512,0.421,0.638,0.799
3,SVM,SVM_C=10,meta_citrus,0.2,64,809,93,42,0.75,0.424,0.487,0.869,0.473,0.408,0.604,0.897
3,SVM,SVM_C=10,meta_chemical,0.45,300,402,171,135,0.696,0.388,0.662,0.756,0.697,0.637,0.69,0.702
3,SVM,SVM_C=10,meta_gourmand,0.4,152,657,94,105,0.733,0.473,0.604,0.82,0.617,0.618,0.591,0.875
3,SVM,SVM_C=10,meta_powdery_amber,0.25,140,632,174,62,0.739,0.412,0.543,0.81,0.504,0.446,0.693,0.784
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_floral,0.45,163,652,102,91,0.753,0.499,0.628,0.84,0.596,0.615,0.642,0.865
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_fruity,0.45,338,414,147,109,0.747,0.491,0.725,0.813,0.73,0.697,0.756,0.738
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_sweet,0.25,319,300,327,62,0.658,0.319,0.621,0.733,0.595,0.494,0.837,0.478
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_woody,0.25,146,631,166,65,0.742,0.426,0.558,0.803,0.528,0.468,0.692,0.792
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_green,0.25,402,274,263,69,0.682,0.383,0.708,0.752,0.694,0.605,0.854,0.51
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_spicy,0.45,88,726,67,127,0.662,0.369,0.476,0.761,0.471,0.568,0.409,0.916
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_animal_musk,0.25,81,745,104,78,0.693,0.364,0.471,0.744,0.418,0.438,0.509,0.878
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_earthy,0.45,83,763,57,105,0.686,0.419,0.506,0.757,0.467,0.593,0.441,0.93
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_citrus,0.25,71,795,107,35,0.776,0.443,0.5,0.841,0.461,0.399,0.67,0.881
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_chemical,0.25,360,298,275,75,0.674,0.357,0.673,0.75,0.65,0.567,0.828,0.52
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_gourmand,0.45,133,672,79,124,0.706,0.441,0.567,0.802,0.554,0.627,0.518,0.895
3,KNN,KNN_n_neighbors=5_metric=euclidean,meta_powdery_amber,0.25,136,600,206,66,0.709,0.353,0.5,0.77,0.444,0.398,0.673,0.744
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_floral,0.25,206,588,166,48,0.795,0.532,0.658,0.848,0.625,0.554,0.811,0.78
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_fruity,0.25,386,331,230,61,0.727,0.462,0.726,0.82,0.742,0.627,0.864,0.59
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_sweet,0.25,307,320,307,74,0.658,0.314,0.617,0.733,0.592,0.5,0.806,0.51
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_woody,0.25,146,637,160,65,0.746,0.435,0.565,0.802,0.517,0.477,0.692,0.799
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_green,0.25,398,277,260,73,0.68,0.378,0.705,0.75,0.692,0.605,0.845,0.516
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_spicy,0.25,133,623,170,82,0.702,0.361,0.514,0.753,0.464,0.439,0.619,0.786
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_animal_musk,0.25,83,729,120,76,0.69,0.346,0.459,0.759,0.435,0.409,0.522,0.859
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_earthy,0.25,115,675,145,73,0.717,0.387,0.513,0.769,0.488,0.442,0.612,0.823
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_citrus,0.45,39,869,33,67,0.666,0.395,0.438,0.834,0.419,0.542,0.368,0.963
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_chemical,0.25,365,307,266,70,0.687,0.384,0.685,0.755,0.646,0.578,0.839,0.536
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_gourmand,0.25,179,586,165,78,0.738,0.438,0.596,0.809,0.573,0.52,0.696,0.78
3,KNN,KNN_n_neighbors=5_metric=cosine,meta_powdery_amber,0.25,140,589,217,62,0.712,0.355,0.501,0.772,0.438,0.392,0.693,0.731
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_floral,0.4,178,634,120,76,0.771,0.515,0.645,0.85,0.628,0.597,0.701,0.841
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_fruity,0.4,384,349,212,63,0.741,0.486,0.736,0.821,0.762,0.644,0.859,0.622
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_sweet,0.4,284,386,241,97,0.681,0.35,0.627,0.741,0.634,0.541,0.745,0.616
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_woody,0.2,162,600,197,49,0.76,0.442,0.568,0.83,0.587,0.451,0.768,0.753
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_green,0.3,415,229,308,56,0.654,0.341,0.695,0.765,0.723,0.574,0.881,0.426
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_spicy,0.3,134,636,157,81,0.713,0.384,0.53,0.774,0.488,0.46,0.623,0.802
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_animal_musk,0.2,88,715,134,71,0.698,0.348,0.462,0.758,0.451,0.396,0.553,0.842
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_earthy,0.5,72,780,40,116,0.667,0.414,0.48,0.765,0.519,0.643,0.383,0.951
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_citrus,0.3,58,841,61,48,0.74,0.456,0.516,0.856,0.465,0.487,0.547,0.932
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_chemical,0.4,327,356,217,108,0.687,0.371,0.668,0.762,0.673,0.601,0.752,0.621
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_gourmand,0.3,184,587,164,73,0.749,0.456,0.608,0.826,0.61,0.529,0.716,0.782
3,KNN,KNN_n_neighbors=11_metric=euclidean,meta_powdery_amber,0.3,133,624,182,69,0.716,0.374,0.515,0.793,0.475,0.422,0.658,0.774
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_floral,0.3,192,593,161,62,0.771,0.494,0.633,0.857,0.648,0.544,0.756,0.786
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_fruity,0.4,357,372,189,90,0.731,0.46,0.719,0.817,0.762,0.654,0.799,0.663
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_sweet,0.4,267,407,220,114,0.675,0.34,0.615,0.736,0.62,0.548,0.701,0.649
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_woody,0.2,154,599,198,57,0.741,0.411,0.547,0.816,0.57,0.438,0.73,0.752
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_green,0.3,400,271,266,71,0.677,0.373,0.704,0.768,0.731,0.601,0.849,0.505
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_spicy,0.4,101,712,81,114,0.684,0.392,0.509,0.775,0.497,0.555,0.47,0.898
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_animal_musk,0.2,94,690,159,65,0.702,0.34,0.456,0.771,0.465,0.372,0.591,0.813
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_earthy,0.5,73,782,38,115,0.671,0.425,0.488,0.781,0.544,0.658,0.388,0.954
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_citrus,0.3,57,841,61,49,0.735,0.449,0.509,0.857,0.446,0.483,0.538,0.932
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_chemical,0.3,362,314,259,73,0.69,0.387,0.686,0.765,0.677,0.583,0.832,0.548
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_gourmand,0.3,182,585,166,75,0.744,0.447,0.602,0.828,0.609,0.523,0.708,0.779
3,KNN,KNN_n_neighbors=11_metric=cosine,meta_powdery_amber,0.4,112,681,125,90,0.7,0.377,0.51,0.804,0.477,0.473,0.554,0.845
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_floral,0.35,182,630,124,72,0.776,0.521,0.65,0.856,0.646,0.595,0.717,0.836
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_fruity,0.5,346,379,182,101,0.725,0.447,0.71,0.812,0.767,0.655,0.774,0.676
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_sweet,0.3,337,229,398,44,0.625,0.273,0.604,0.73,0.618,0.459,0.885,0.365
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_woody,0.15,180,539,258,31,0.765,0.434,0.555,0.832,0.589,0.411,0.853,0.676
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_green,0.45,367,324,213,104,0.691,0.386,0.698,0.762,0.722,0.633,0.779,0.603
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_spicy,0.25,150,596,197,65,0.725,0.387,0.534,0.775,0.476,0.432,0.698,0.752
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_animal_musk,0.25,74,758,91,85,0.679,0.353,0.457,0.764,0.46,0.448,0.465,0.893
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_earthy,0.3,107,692,128,81,0.707,0.381,0.506,0.779,0.532,0.455,0.569,0.844
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_citrus,0.3,54,840,62,52,0.72,0.424,0.486,0.857,0.448,0.466,0.509,0.931
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_chemical,0.35,354,316,257,81,0.683,0.37,0.677,0.764,0.691,0.579,0.814,0.551
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_gourmand,0.3,199,568,183,58,0.765,0.477,0.623,0.83,0.638,0.521,0.774,0.756
3,KNN,KNN_n_neighbors=21_metric=euclidean,meta_powdery_amber,0.3,131,629,177,71,0.714,0.373,0.514,0.809,0.485,0.425,0.649,0.78
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_floral,0.3,191,601,153,63,0.775,0.503,0.639,0.861,0.655,0.555,0.752,0.797
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_fruity,0.4,364,352,209,83,0.721,0.443,0.714,0.81,0.764,0.635,0.814,0.627
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_sweet,0.4,268,376,251,113,0.652,0.294,0.596,0.726,0.621,0.516,0.703,0.6
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_woody,0.2,161,581,216,50,0.746,0.414,0.548,0.82,0.587,0.427,0.763,0.729
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_green,0.35,395,282,255,76,0.682,0.379,0.705,0.763,0.722,0.608,0.839,0.525
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_spicy,0.3,121,655,138,94,0.694,0.364,0.511,0.776,0.485,0.467,0.563,0.826
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_animal_musk,0.2,93,710,139,66,0.711,0.365,0.476,0.779,0.479,0.401,0.585,0.836
3,KNN,KNN_n_neighbors=21_metric=cosine,meta_earthy,0.4,77,766,54,111,0.672,0.398,0.483,0.789,0.543,0.588,0.41,0.934
